spectrum:	/Users/eva-maria/Data_exchange_folder/new_FTMS-Scanner/Spectral_data/0801_0CMCT_6.csv
limit_error:	6
noise_limit:	2049999.9999999998
shape_limit:	0.7
stddev_limit:	0.7

Observed fragments: 
m/z 	z 	I 	fragment 	error 	std-dev 	formula 
1600.88024	3	12417866.830599384	y15	-3.14	1	
1601.21306	3	12754065.645412402	y15	-3.99	1	
1601.54653	3	9476166.130908458	y15	-4.42	1	
1601.87855	3	5639751.988121656	y15	-5.74	1	
1602.22077	3	2837939.478321277	y15	-0.7	1	
1602.5560208633333	3	1248508.5830936402	y15	0.0	1	
1602.8901451966665	3	491139.9082539401	y15	0.0	1	
1603.2242641966666	3	175599.9058997125	y15	0.0	1	
1702.55528	3	8509112.380768731	y16	-2.46	1	
1702.88903	3	16510960.70635546	y16	-2.74	1	
1703.22272	3	17894434.97491273	y16	-3.03	1	
1703.55944	3	14000183.765393207	y16	-1.54	1	
1703.89593	3	8761363.887077874	y16	-0.16	1	
1704.23532	3	4631169.040295329	y16	2.91	1	
1704.5644881966664	3	2138479.1428654403	y16	0.0	1	
1704.8986171966667	3	882500.0750444807	y16	0.0	1	
1705.2327408633332	3	330808.3349735919	y16	0.0	1	
1276.66601	4	2511051.090637231	y16	-1.39	1	
1276.91885	4	4872407.841605773	y16	0.31	1	
1277.16407	4	5280673.053707182	y16	-3.94	1	
1277.41507	4	4131474.017509247	y16	-3.64	1	
1277.67033828	4	2585490.8666900215	y16	0.0	1	
1277.92094578	4	1366664.5296449082	y16	0.0	1	
1278.1715470299998	4	631068.2176596324	y16	0.0	1	
1278.42214378	4	260427.01950161377	y16	0.0	1	
1278.6727365299998	4	97622.00722659621	y16	0.0	1	
1652.20966653	3	1781160.7396492227	y16-G	0.0	1	
1652.54124	3	3324808.732615638	y16-G	-1.62	1	
1652.8781031966664	3	3492702.165791041	y16-G	0.0	1	
1653.20407	3	2657963.9887282867	y16-G	-4.96	1	
1653.54643353	3	1621842.5395236795	y16-G	0.0	1	
1653.8805805299999	3	837346.2860451654	y16-G	0.0	1	
1654.2147191966667	3	378161.4721804126	y16-G	0.0	1	
1654.5488508633332	3	152803.65977717005	y16-G	0.0	1	
1654.8829771966666	3	56131.664198365856	y16-G	0.0	1	
1238.90543078	4	1223505.3369533692	y16-G	0.0	1	
1239.15611253	4	2283859.6978650712	y16-G	0.0	1	
1239.41035	4	2399188.1502370816	y16-G	2.9	1	
1239.65738778	4	1825794.2998897287	y16-G	0.0	1	
1239.90593	4	1114067.337457717	y16-G	-1.67	1	
1240.15861628	4	575185.3985149618	y16-G	0.0	1	
1240.40922028	4	259764.64063203943	y16-G	0.0	1	
1240.6598190299999	4	104963.06654513004	y16-G	0.0	1	
1240.91041378	4	38557.66028859368	y16-G	0.0	1	
1804.2398985300001	3	4955838.3703874005	y17	0.0	1	
1804.56777	3	10176737.90681062	y17	-3.53	1	
1804.89747	3	11609776.700791018	y17	-6.01	1	
1805.23423	3	9535953.758274302	y17	-4.58	1	
1805.56777	3	6253832.649480489	y17	-4.92	1	
1805.9107975299999	3	3459707.2086167084	y17	0.0	1	
1806.2449358633335	3	1670324.6739251714	y17	0.0	1	
1806.5790678633334	3	720107.2415028386	y17	0.0	1	
1806.9131941966666	3	281853.254639194	y17	0.0	1	
1807.2473161966664	3	101387.11636397747	y17	0.0	1	
1352.92357	4	4948935.958541523	y17	-3.35	1	
1353.17737	4	10162563.91019683	y17	-1.04	1	
1353.42813	4	11593606.790830603	y17	-0.96	1	
1353.67695	4	9522672.235499838	y17	-2.29	1	
1353.9306692799998	4	6245122.4121128125	y17	0.0	1	
1354.17339	4	3454888.584150923	y17	-5.83	1	
1354.43188278	4	1667998.2726275313	y17	0.0	1	
1354.68248178	4	719104.2877374873	y17	0.0	1	
1354.9330765299999	4	281460.69396666565	y17	0.0	1	
1355.1836680299998	4	101245.90602160801	y17	0.0	1	
1753.89009553	3	1466518.2255040514	y17-G	0.0	1	
1754.2243391966665	3	2903355.2378953276	y17-G	0.0	1	
1754.54977	3	3214969.129330696	y17-G	-5.0	1	
1754.88195	3	2571648.459164552	y17-G	-6.13	1	
1755.2268738633334	3	1646170.070338105	y17-G	0.0	1	
1755.5610238633333	3	890369.4170922721	y17-G	0.0	1	
1755.8951655299998	3	420812.0362568074	y17-G	0.0	1	
1756.2293005299998	3	177781.8667897612	y17-G	0.0	1	
1756.5634295300001	3	68248.84051339912	y17-G	0.0	1	
1756.8975541966665	3	24098.069496291468	y17-G	0.0	1	
1315.16575253	4	1496558.2406646132	y17-G	0.0	1	
1315.41528	4	2962827.2811649535	y17-G	-0.88	1	
1315.66851	4	3280824.2409183057	y17-G	1.08	1	
1315.91771553	4	2624325.8533881297	y17-G	0.0	1	
1316.16583	4	1679890.056227011	y17-G	-1.9	1	
1316.41894878	4	908607.6567014385	y17-G	0.0	1	
1316.6695550299999	4	429431.9086382478	y17-G	0.0	1	
1316.92015628	4	181423.53307167994	y17-G	0.0	1	
1317.17075303	4	69646.84305305977	y17-G	0.0	1	
1317.42134653	4	24591.69198281737	y17-G	0.0	1	
1429.18842653	4	3827532.276021106	y18	0.0	1	
1429.43419	4	8292689.126655566	y18	-3.44	1	
1429.68878	4	9932890.729893642	y18	-0.68	1	
1429.93499	4	8544747.977976486	y18	-3.77	1	
1430.18832	4	5859030.741996661	y18	-1.87	1	
1430.43845	4	3384753.602047629	y18	-2.21	1	
1430.6888	4	1704832.07793575	y18	-2.39	1	
1430.94281878	4	766192.1374589608	y18	0.0	1	
1431.1934155299998	4	312409.1621313309	y18	0.0	1	
1431.44400903	4	117019.6806777721	y18	0.0	1	
2015.6045008633332	3	846924.9021131331	y19	0.0	1	
2015.94325	3	1945830.1690927867	y19	2.24	1	
2016.27292653	3	2455273.95661356	y19	0.0	1	
2016.6086	3	2217274.296863171	y19	0.74	1	
2016.9412615299998	3	1592151.0969322843	y19	0.0	1	
2017.2754121966664	3	961501.1495101769	y19	0.0	1	
2017.6095541966665	3	505544.48148447735	y19	0.0	1	
2017.9436898633335	3	236918.33958906334	y19	0.0	1	
2018.2778201966667	3	100639.23198440042	y19	0.0	1	
2018.61194553	3	39244.276158015055	y19	0.0	1	
1511.44815	4	10739253.08739757	y19	-2.25	1	
1511.69761	4	24673690.192415234	y19	-3.06	1	
1511.94814	4	31133584.988680355	y19	-3.13	1	
1512.19745	4	28115680.361721456	y19	-4.01	1	
1512.44794	4	20188937.10725892	y19	-4.09	1	
1512.69763	4	12192113.093675626	y19	-4.7	1	
1512.95303	4	6410450.466213523	y19	-1.53	1	
1513.20427	4	3004193.1740874476	y19	-1.11	1	
1513.45654603	4	1276134.61371268	y19	0.0	1	
1513.70714003	4	497628.78956692637	y19	0.0	1	
1473.68729	4	4900109.31691464	y19-G	-1.3	0	
1473.93901	4	10896854.289864305	y19-G	-0.59	1	
1474.18852	4	13380534.920332449	y19-G	-1.37	1	
1474.44329	4	11792824.11571555	y19-G	1.44	1	
1474.69238	4	8280849.77511517	y19-G	0.4	1	
1474.94388	4	4897448.774688619	y19-G	1.0	1	
1475.19148	4	2524760.8088919576	y19-G	-1.04	1	
1475.44362103	4	1161145.0146783008	y19-G	0.0	1	
1475.69422053	4	484464.8145929905	y19-G	0.0	1	
1475.94481653	4	185651.93330477728	y19-G	0.0	1	
1587.71132	4	8284886.890012746	y20	-0.35	1	
1587.96341	4	19971751.11505996	y20	0.54	1	
1588.21202	4	26338601.213613506	y20	-0.74	1	
1588.4652	4	24806175.71215549	y20	0.86	1	
1588.71413	4	18549347.772220038	y20	-0.21	1	
1588.96563	4	11652280.633622717	y20	0.35	1	
1589.22024	4	6367456.61541473	y20	2.87	1	
1589.46628378	4	3099179.857258838	y20	0.0	1	
1589.71688353	4	1366482.488239102	y20	0.0	1	
1589.96747953	4	552900.7706519153	y20	0.0	1	
1590.21807228	4	207307.46315140923	y20	0.0	1	
1549.94952578	4	1743589.6374169977	y20-G	0.0	1	
1550.2002072799999	4	4074612.2465742393	y20-G	0.0	1	
1550.45335	4	5234928.370823834	y20-G	1.61	1	
1550.6985	4	4816189.024003056	y20-G	-1.93	1	
1550.95212178	4	3524673.5860899175	y20-G	0.0	1	
1551.20129	4	2169996.8762795706	y20-G	-0.93	1	
1551.45335003	4	1163464.7183883984	y20-G	0.0	1	
1551.70395578	4	556117.4805612231	y20-G	0.0	1	
1551.95455728	4	240973.98299913542	y20-G	0.0	1	
1552.20515503	4	95878.24257260028	y20-G	0.0	1	
1669.96514	4	9314364.501523638	y21	-5.91	1	
1670.21586	4	23673094.276444815	y21	-5.88	1	
1670.46725	4	32739947.89232944	y21	-5.43	1	
1670.71786	4	32238226.010656666	y21	-5.45	1	
1670.96977	4	25149949.595851496	y21	-4.68	1	
1671.21882	4	16456005.880106729	y21	-5.61	1	
1671.46973	4	9354832.539189594	y21	-5.43	1	
1671.71937	4	4731756.366810453	y21	-6.01	1	
1671.98001353	4	2166369.027636602	y21	0.0	1	
1672.23061003	4	909390.5704802407	y21	0.0	1	
1672.48120353	4	353564.51097190956	y21	0.0	1	
1695.0125965299999	4	534513.2492735008	y21+CMCT-G	0.0	1	
1695.26491	4	1408253.2044820345	y21+CMCT-G	0.96	1	
1695.52084	4	2007300.9137778499	y21+CMCT-G	4.07	1	
1695.7645810299998	4	2030132.528508052	y21+CMCT-G	0.0	1	
1696.0152137799998	4	1622737.7100762967	y21+CMCT-G	0.0	1	
1696.26583803	4	1085897.7351039245	y21+CMCT-G	0.0	1	
1696.51645603	4	630404.0509482657	y21+CMCT-G	0.0	1	
1696.7670682799999	4	325236.64886054216	y21+CMCT-G	0.0	1	
1697.01767628	4	151722.3174872583	y21+CMCT-G	0.0	1	
1697.2682805299999	4	64841.38979535725	y21+CMCT-G	0.0	1	
1697.51888128	4	25643.487489689305	y21+CMCT-G	0.0	1	
1632.21079	4	2590758.6904967227	y21-G	-1.14	1	
1632.45648	4	6393550.390050897	y21-G	-4.2	1	
1632.70314	4	8623678.469594736	y21-G	-6.64	1	
1632.95578	4	8302301.163532738	y21-G	-5.42	1	
1633.20518	4	6343733.25651844	y21-G	-6.16	0	
1633.45699	4	4070887.3906475017	y21-G	-5.43	1	
1633.71647803	4	2272034.5119046117	y21-G	0.0	1	
1633.96708453	4	1129242.450333478	y21-G	0.0	1	
1634.2176865299998	4	508394.39530029986	y21-G	0.0	1	
1634.46828478	4	209978.40648534568	y21-G	0.0	1	
1634.7188800299998	4	80364.610364658	y21-G	0.0	1	
1746.22595	4	4223504.139135999	y22	-5.37	1	
1746.47828	4	11211976.57902211	y22	-4.42	1	
1746.7297	4	16145094.057062933	y22	-3.98	1	
1746.98083	4	16521749.494757356	y22	-3.7	1	
1747.23348	4	13377502.446729567	y22	-2.54	1	
1747.48447	4	9075760.52826336	y22	-2.32	1	
1747.73448	4	5345317.141261442	y22	-2.67	1	
1747.97881	4	2799411.3839821015	y22	-6.26	1	
1748.24034953	4	1326309.7001015416	y22	0.0	1	
1748.49094803	4	575913.6131385304	y22	0.0	1	
1748.7415432799999	4	231482.7808186501	y22	0.0	1	
1447.0267611299998	5	520718.0394193249	y22+CMCT	0.0	1	
1447.22730333	5	1469194.226976219	y22+CMCT	0.0	1	
1447.42349	5	2228985.05099628	y22+CMCT	-3.0	1	
1447.6303	5	2390409.0130172647	y22+CMCT	1.35	1	
1447.82884613	5	2020550.935880522	y22+CMCT	0.0	1	
1448.02934493	5	1426872.0996987347	y22+CMCT	0.0	1	
1448.22983873	5	872693.1284006488	y22+CMCT	0.0	1	
1448.43032853	5	473703.1628728471	y22+CMCT	0.0	1	
1448.63081453	5	232240.31170934276	y22+CMCT	0.0	1	
1448.83129773	5	104199.3446139849	y22+CMCT	0.0	1	
1449.03177813	5	43231.39173071154	y22+CMCT	0.0	1	
1138.6462261966667	6	2751315.495472014	y22-G	0.0	1	
1138.81334603	6	7100992.618216722	y22-G	0.0	1	
1138.9804483633334	6	9981653.176980838	y22-G	0.0	1	
1139.14201	6	9994810.22822893	y22-G	-4.85	1	
1139.3146256966666	6	7931892.196664916	y22-G	0.0	1	
1139.48170553	6	5281064.291487334	y22-G	0.0	1	
1139.64282	6	3055566.191712713	y22-G	-5.23	1	
1139.8158533633332	6	1573319.2100272574	y22-G	0.0	1	
1139.98292253	6	733371.1019103024	y22-G	0.0	1	
1140.1499891966666	6	313470.4143085986	y22-G	0.0	1	
1140.3170536966666	6	124136.04486116763	y22-G	0.0	1	
1822.74165553	4	2780105.125878421	y23	0.0	1	
1822.99165	4	7685258.069859744	y23	-0.37	1	
1823.24659	4	11498036.514412599	y23	1.98	1	
1823.49265	4	12208408.053830067	y23	-0.53	1	
1823.74468	4	10246547.491541285	y23	0.24	1	
1823.99957	4	7200639.173455519	y23	2.58	1	
1824.25916	4	4390393.410977792	y23	7.5	1	
1824.49609328	4	2379224.9909002515	y23	0.0	1	
1824.74669778	4	1165985.813593012	y23	0.0	1	
1824.9972985299999	4	523533.4312277081	y23	0.0	1	
1825.24789603	4	217534.66671511417	y23	0.0	1	
1784.97930303	4	789056.8054644862	y23-G	0.0	1	
1785.23009	4	2123078.3521427726	y23-G	0.06	1	
1785.48064203	4	3103371.726846886	y23-G	0.0	1	
1785.73096	4	3226643.9606528436	y23-G	-0.18	1	
1785.97393	4	2656118.242252495	y23-G	-4.47	1	
1786.23253678	4	1832940.9039009877	y23-G	0.0	1	
1786.48315278	4	1098524.0270216835	y23-G	0.0	1	
1786.73376353	4	585618.6547804092	y23-G	0.0	1	
1786.98436978	4	282503.5078177288	y23-G	0.0	1	
1787.2349720299999	4	124942.1582737194	y23-G	0.0	1	
1787.48557128	4	51163.30488372648	y23-G	0.0	1	
1527.00135613	5	12625431.288970442	y24	0.0	1	
1527.21096	5	36559364.87974292	y24	5.94	1	
1527.40501	5	57081833.44251845	y24	1.7	1	
1527.60646	5	63107328.43259088	y24	2.31	1	
1527.80627	5	55059693.44005851	y24	1.86	1	
1528.00644	5	40172187.33785616	y24	1.65	1	
1528.20779	5	25405235.550202735	y24	2.21	1	
1528.40683	5	14268237.623256344	y24	1.26	1	
1528.61147	5	7241824.574231741	y24	3.98	1	
1528.8058695299999	5	3365686.113287972	y24	0.0	1	
1529.00634793	5	1446969.0227831502	y24	0.0	1	
1529.20682393	5	580246.9508156943	y24	0.0	1	
1496.7914741299999	5	2714227.740282226	y24-G	0.0	1	
1496.98943	5	7659488.916880908	y24-G	-1.73	1	
1497.19139	5	11694783.380935144	y24-G	-0.77	1	
1497.39188	5	12670165.592189232	y24-G	-0.79	1	
1497.59545	5	10849308.77322897	y24-G	1.26	1	
1497.79528	5	7777822.473958874	y24-G	0.82	1	
1497.99721	5	4837571.947503731	y24-G	1.77	1	
1498.19504013	5	2674047.4576463983	y24-G	0.0	1	
1498.39552533	5	1336644.2518897585	y24-G	0.0	1	
1498.5960077299999	5	612159.5397956361	y24-G	0.0	1	
1498.79648733	5	259435.73016238242	y24-G	0.0	1	
1498.99696453	5	102585.26434017169	y24-G	0.0	1	
1588.00961353	5	3395592.7762149437	y25	0.0	1	
1588.21202	5	10216671.804694215	y25	1.18	0	
1588.41275	5	16532855.253573343	y25	1.31	1	
1588.61513	5	18913774.72155077	y25	2.48	1	
1588.81115	5	17056523.85863807	y25	-0.34	1	
1589.01192	5	12851579.264251318	y25	-0.17	1	
1589.22024	5	8387415.804316425	y25	4.76	1	
1589.41363	5	4858416.368298458	y25	0.29	1	
1589.6136559299998	5	2542107.8806351596	y25	0.0	1	
1589.81413813	5	1217437.4821408638	y25	0.0	1	
1590.01461753	5	539167.490897203	y25	0.0	1	
1590.2150949299999	5	222602.7477689135	y25	0.0	1	
1657.01736	5	6057944.185087648	y26	-1.05	1	
1657.22154	5	19022630.428563684	y26	1.15	1	
1657.41971	5	32024518.009957194	y26	-0.27	1	
1657.62174	5	38037269.16262308	y26	0.64	1	
1657.82223	5	35561242.41283114	y26	0.64	1	
1658.0228	5	27746563.941810265	y26	0.68	1	
1658.2222	5	18734929.426409207	y26	0.02	1	
1658.42331	5	11219340.122211419	y26	0.39	1	
1658.62664	5	6065096.751668989	y26	2.11	1	
1658.81647	5	2999282.947460383	y26	-4.31	1	
1659.02410373	5	1370975.1922111078	y26	0.0	1	
1659.2245813299999	5	583993.0759010591	y26	0.0	1	
